Date,Open,High,Low,Close,Volume,Ci1,Ci2,Ci3,Ci4,Ci5,Ci6,Ci7
2017-01-09,39.90000153,40.08850098,39.58850098,39.84600067,68922000,,6.0,,14.0,,8.0,
2017-01-10,39.83000183,39.90000153,39.47700119,39.79499817,51168000,4.0,3.0,5.0,3.0,3.0,8.0,
2017-01-11,39.68299866,39.97499847,39.4754982,39.95100021,59856000,8.0,3.0,8.0,6.0,8.0,3.0,8.0
2017-01-12,40.01549911,40.70650101,39.97499847,40.68199921,97478000,,9.0,6.0,3.0,6.0,3.0,3.0
2017-01-13,40.7159996,41.08250046,40.56999969,40.85699844,75838000,,6.0,,6.0,,,
2017-01-17,40.78499985,40.79999924,40.17200089,40.48600006,73410000,6.0,3.0,6.0,3.0,,10.0,
2017-01-18,40.47499847,40.58649826,40.21350098,40.37400055,47084000,4.0,4.0,4.0,6.0,12.0,3.0,3.0
2017-01-19,40.5,40.67549896,40.36600113,40.45199966,50816000,3.0,3.0,12.0,6.0,4.0,4.0,4.0
2017-01-20,40.76399994,40.80099869,40.31299973,40.41650009,67524000,,8.0,,4.0,4.0,3.0,5.0
2017-01-23,40.34000015,40.92499924,40.25400162,40.89400101,55950000,,,6.0,6.0,,12.0,
2017-01-24,41.09999847,41.19950104,40.72499847,41.12200165,59434000,,8.0,8.0,,24.0,,8.0
2017-01-25,41.28950119,41.87099838,41.26449966,41.82600021,78452000,4.0,4.0,,16.0,,4.0,4.0
2017-01-26,41.7765007,42.19200134,41.65000153,41.95750046,71726000,3.0,,10.0,,3.0,4.0,
2017-01-27,41.95000076,41.98500061,41.47200012,41.78850174,59974000,3.0,5.0,3.0,4.0,3.0,8.0,
2017-01-30,41.65000153,41.67499924,40.81900024,41.51900101,74946000,,2.0,1.0,2.0,3.0,2.0,
2017-01-31,41.1875,41.34949875,40.97800064,41.17399979,62744000,1.0,1.0,2.0,3.0,2.0,1.0,
2017-02-01,41.46049881,41.68899918,41.24700165,41.61750031,77004000,,5.0,6.0,4.0,4.0,4.0,3.0
2017-02-02,41.82949829,42.12450027,41.4129982,41.99750137,147010000,,12.0,3.0,9.0,9.0,,3.0
2017-02-03,40.33599854,40.91500092,40.20000076,40.50999832,217376000,8.0,3.0,6.0,9.0,,4.0,
2017-02-06,40.49000168,40.5359993,40.15000153,40.38199997,77946000,6.0,6.0,6.0,6.0,4.0,8.0,8.0
2017-02-07,40.46549988,40.80799866,40.375,40.625,69322000,12.0,4.0,12.0,4.0,8.0,8.0,8.0
2017-02-08,40.6344986,41.07400131,40.625,40.98550034,57160000,,12.0,,3.0,3.0,3.0,3.0
2017-02-09,41.08000183,41.25,40.98550034,41.06800079,49698000,,,3.0,3.0,3.0,,9.0
2017-02-10,41.19100189,41.40000153,41.14250183,41.3730011,48592000,,8.0,15.0,15.0,,20.0,18.0
2017-02-13,41.58100128,42.15000153,41.42750168,41.82649994,83452000,8.0,16.0,16.0,,16.0,12.0,12.0
2017-02-14,41.84999847,41.91550064,41.57249832,41.81949997,55848000,7.0,7.0,,4.0,4.0,6.0,
2017-02-15,41.70000076,42.14049911,41.64099884,42.13499832,59378000,,6.0,4.0,4.0,,7.0,7.0
2017-02-16,42.09199905,42.25,41.96900177,42.20700073,54294000,6.0,6.0,6.0,,6.0,12.0,
2017-02-17,42.09999847,42.36349869,42.03649902,42.25350189,62246000,3.0,3.0,3.0,3.0,4.0,4.0,
2017-02-21,42.44200134,42.89899826,42.36249924,42.8219986,70154000,,9.0,5.0,3.0,8.0,6.0,3.0
2017-02-22,42.84749985,42.92150116,42.60900116,42.7804985,52340000,6.0,6.0,3.0,6.0,5.0,4.0,
2017-02-23,42.87850189,43.04299927,42.40000153,42.60950089,69240000,,4.0,2.0,3.0,,5.0,
2017-02-24,42.23450089,42.29050064,41.88750076,42.26200104,73760000,2.0,2.0,2.0,3.0,4.0,3.0,
2017-02-27,42.11899948,42.625,41.98350143,42.43199921,54272000,2.0,2.0,8.0,6.0,4.0,2.0,4.0
2017-02-28,42.57249832,42.70449829,42.10250092,42.2519989,55874000,,5.0,2.0,2.0,2.0,3.0,
2017-03-01,42.65250015,42.74150085,42.45050049,42.65399933,55202000,8.0,6.0,6.0,8.0,4.0,8.0,4.0
2017-03-02,42.65399933,42.74100113,42.36399841,42.44549942,42642000,4.0,3.0,7.0,,6.0,4.0,
2017-03-03,42.36000061,42.59949875,42.31349945,42.49399948,38822000,6.0,5.0,6.0,5.0,4.0,6.0,6.0
2017-03-06,42.26150131,42.42449951,42.05599976,42.33050156,52208000,,6.0,3.0,,3.0,6.0,
2017-03-07,42.27399826,42.42300034,42.1875,42.30099869,44952000,4.0,4.0,6.0,4.0,6.0,4.0,4.0
2017-03-08,42.40000153,42.6534996,42.33950043,42.52500153,45730000,,12.0,7.0,,8.0,8.0,3.0
2017-03-09,42.54999924,42.81999969,42.51549911,42.65000153,40964000,15.0,12.0,,12.0,14.0,4.0,9.0
2017-03-10,42.84999847,42.86750031,42.58599854,42.6230011,48728000,,,,6.0,,6.0,
2017-03-13,42.58850098,42.78450012,42.58549881,42.72949982,38194000,4.0,9.0,12.0,9.0,8.0,10.0,16.0
2017-03-14,42.67750168,42.6875,42.37749863,42.62649918,42612000,6.0,3.0,6.0,3.0,4.0,8.0,
2017-03-15,42.71649933,42.72249985,42.35549927,42.64849854,51244000,,4.0,4.0,3.0,3.0,3.0,3.0
2017-03-16,42.76499939,42.77500153,42.52550125,42.67100143,36846000,,12.0,6.0,,6.0,6.0,6.0
2017-03-17,42.67449951,42.69150162,42.5320015,42.6155014,67688000,7.0,7.0,,4.0,4.0,6.0,
2017-03-20,42.57550049,42.88999939,42.55049896,42.8484993,45654000,,4.0,3.0,3.0,,10.0,
2017-03-21,42.94200134,43.13999939,42.06549835,42.15999985,87658000,3.0,3.0,3.0,,9.0,,
2017-03-22,42.02149963,42.46849823,41.95249939,42.40299988,53174000,6.0,6.0,6.0,6.0,,8.0,8.0
2017-03-23,42.40999985,42.54449844,42.24000168,42.36899948,39060000,5.0,8.0,5.0,,5.0,8.0,5.0
2017-03-24,42.58399963,42.59000015,42.17649841,42.2804985,42766000,6.0,6.0,,5.0,6.0,6.0,5.0
2017-03-27,41.9034996,42.51499939,41.67499924,42.3409996,55116000,,,8.0,6.0,3.0,8.0,3.0
2017-03-28,42.58750153,42.92300034,42.50500107,42.79999924,60832000,,15.0,12.0,4.0,15.0,4.0,4.0
2017-03-29,42.95249939,43.8219986,42.95100021,43.7159996,89716000,15.0,12.0,4.0,15.0,4.0,4.0,
2017-03-30,43.74750137,43.85300064,43.58300018,43.81700134,55254000,9.0,,9.0,,,,
2017-03-31,43.84999847,44.51750183,43.83250046,44.32699966,79152000,6.0,6.0,6.0,6.0,,12.0,12.0
2017-04-03,44.40000153,44.67449951,44.27099991,44.57550049,68446000,6.0,6.0,6.0,,6.0,12.0,
2017-04-04,44.57500076,45.42699814,44.51399994,45.34149933,99694000,6.0,6.0,4.0,5.0,6.0,5.0,6.0
2017-04-05,45.54100037,46.18600082,45.28099823,45.4640007,150168000,,3.0,4.0,,4.0,3.0,
2017-04-06,45.68999863,45.85950089,44.72449875,44.91400146,126882000,4.0,4.0,3.0,4.0,3.0,6.0,
2017-04-07,44.98249817,45.00450134,44.46549988,44.74399948,74218000,,4.0,2.0,4.0,6.0,2.0,2.0
2017-04-10,44.98149872,45.42549896,44.95000076,45.35200119,63686000,3.0,3.0,12.0,6.0,4.0,4.0,4.0
2017-04-11,45.35200119,45.56200027,44.875,45.11800003,60254000,,7.0,,2.0,2.0,3.0,
2017-04-12,45.15449905,45.20449829,44.76250076,44.81150055,49122000,,3.0,2.0,2.0,,7.0,
2017-04-13,44.57249832,44.74850082,44.22449875,44.23350143,63492000,2.0,2.0,2.0,3.0,6.0,3.0,
2017-04-17,44.375,45.11899948,44.375,45.09949875,57094000,5.0,5.0,9.0,6.0,6.0,5.0,6.0
2017-04-18,45.04949951,45.48049927,45.03900146,45.18899918,59984000,,9.0,3.0,10.0,8.0,,6.0
2017-04-19,45.39199829,45.52500153,44.86849976,44.95999908,57404000,6.0,3.0,10.0,8.0,,9.0,
2017-04-20,44.98500061,45.26599884,44.8144989,45.10300064,56288000,6.0,6.0,5.0,6.0,9.0,5.0,5.0
2017-04-21,45.13349915,45.18249893,44.83850098,44.92649841,48410000,2.0,2.0,6.0,4.0,2.0,4.0,
2017-04-24,45.43399811,45.49950027,45.19100189,45.37049866,62458000,,6.0,3.0,4.0,3.0,4.0,4.0
2017-04-25,45.35200119,45.47399902,45.15000153,45.38100052,67612000,,3.0,4.0,,4.0,3.0,
2017-04-26,45.51499939,45.78749847,45.37799835,45.46450043,52178000,6.0,7.0,9.0,7.0,4.0,7.0,10.0
2017-04-27,45.7195015,46.0929985,45.60549927,45.91899872,106110000,9.0,12.0,9.0,4.0,10.0,10.0,4.0
2017-04-28,47.44150162,47.47949982,46.21649933,46.24950027,147294000,15.0,12.0,,12.0,14.0,4.0,9.0
2017-05-01,46.38999939,47.72000122,46.38999939,47.41149902,109330000,,,,9.0,,9.0,
2017-05-02,47.33250046,47.50500107,47.07049942,47.34700012,76976000,,,9.0,,9.0,,
2017-05-03,47.29999924,47.29999924,46.79499817,47.05149841,71654000,3.0,6.0,3.0,6.0,,10.0,
2017-05-04,47.23749924,47.25,46.71099854,46.87649918,48368000,3.0,4.0,3.0,6.0,8.0,3.0,3.0
2017-05-05,47.02600098,47.03950119,46.51499939,46.70750046,57328000,3.0,3.0,12.0,6.0,4.0,4.0,4.0
2017-05-08,47.04750061,47.45249939,46.96049881,47.45199966,68314000,,18.0,,6.0,6.0,6.0,
2017-05-09,47.63999939,47.89450073,47.50999832,47.64099884,65242000,20.0,,8.0,15.0,15.0,,18.0
2017-05-10,47.67499924,47.6875,47.25,47.44749832,41930000,,,9.0,9.0,,18.0,
2017-05-11,47.25550079,47.51449966,47.03900146,47.38100052,43882000,6.0,6.0,6.0,6.0,12.0,6.0,6.0
2017-05-12,47.72499847,48.13949966,47.57649994,48.06750107,72518000,3.0,3.0,12.0,6.0,4.0,4.0,4.0
2017-05-15,47.93650055,48.15750122,47.8030014,47.89849854,85412000,,7.0,,2.0,2.0,3.0,
2017-05-16,48.04999924,48.50299835,48.04550171,48.30350113,62522000,,6.0,4.0,4.0,,7.0,7.0
2017-05-17,47.73500061,48.02000046,47.20600128,47.23799896,102912000,6.0,6.0,6.0,,6.0,12.0,
2017-05-18,47.24000168,48.13750076,47.23799896,47.92449951,78786000,4.0,4.0,6.0,4.0,6.0,4.0,4.0
2017-05-19,48.14199829,48.44599915,47.98600006,47.99200058,79442000,,8.0,4.0,,4.0,6.0,4.0
2017-05-22,48.20000076,48.56900024,48.14500046,48.53350067,52844000,8.0,8.0,,6.0,6.0,6.0,6.0
2017-05-23,48.75099945,48.75999832,48.34249878,48.57699966,48312000,,,5.0,,2.0,3.0,
2017-05-24,48.79999924,49.04999924,48.51150131,49.01750183,48920000,4.0,8.0,9.0,8.0,4.0,9.0,12.0
2017-05-25,49.24250031,49.95000076,49.10549927,49.66899872,96440000,,12.0,7.0,,8.0,8.0,3.0
2017-05-26,49.75,49.93249893,49.46250153,49.78900146,69384000,8.0,8.0,,6.0,6.0,4.0,
2017-05-30,49.82550049,50.06000137,49.77600098,49.83499908,65262000,,3.0,2.0,2.0,,7.0,
2017-05-31,50.0,50.00600052,49.10800171,49.73099899,78262000,2.0,2.0,2.0,3.0,6.0,3.0,
2017-06-01,49.92950058,49.94950104,49.56850052,49.79750061,49096000,1.0,1.0,4.0,4.0,4.0,1.0,1.0
2017-06-02,49.94950104,50.42399979,49.78350067,50.33649826,75046000,,14.0,8.0,6.0,8.0,8.0,
2017-06-05,50.36149979,50.66049957,50.17549896,50.56700134,54398000,16.0,12.0,8.0,16.0,16.0,,12.0
2017-06-06,50.59999847,50.82500076,50.0625,50.15000153,66928000,8.0,,10.0,10.0,,12.0,
2017-06-07,50.29750061,50.51250076,50.09999847,50.50350189,56460000,6.0,6.0,6.0,6.0,12.0,6.0,6.0
2017-06-08,50.60300064,50.68050003,50.30550003,50.51350021,55358000,3.0,3.0,8.0,6.0,3.0,4.0,3.0
2017-06-09,50.625,50.6495018,46.34999847,48.91550064,152954000,,5.0,,3.0,2.0,4.0,
2017-06-12,48.34999847,48.79750061,47.25,48.24549866,188944000,,6.0,3.0,4.0,3.0,5.0,5.0
2017-06-13,48.8995018,49.22499847,48.30500031,49.03950119,91600000,12.0,4.0,12.0,4.0,8.0,8.0,8.0
2017-06-14,49.42950058,49.51699829,48.33549881,48.82350159,79498000,,8.0,,4.0,4.0,3.0,5.0
2017-06-15,47.93500137,48.28649902,47.54299927,48.20849991,107478000,,,4.0,4.0,,8.0,
2017-06-16,49.79999924,49.98749924,49.09999847,49.38550186,229454000,4.0,12.0,14.0,4.0,15.0,11.0,8.0
2017-06-19,50.84999847,50.84999847,49.49499893,49.75849915,100868000,12.0,10.0,4.0,12.0,10.0,4.0,6.0
2017-06-20,49.90000153,50.24399948,49.60100174,49.62950134,81536000,,3.0,,6.0,,3.0,
